Code national BSS|Code côte chronique|Côte chronique définie pour le point d'eau|Date de la mesure|Profondeur relative/repère de mesure|Côte NGF|Code continuité|Continuité|Code mode obtention|Mode obtention|Code qualification|Qualification de la mesure|Code statut de la mesure|Statut de la mesure|Code nature de la mesure|Nature de la mesure|Profondeur début site de mesure|Profondeur fin site de mesure|X_WGS84|Y_WGS84|Producteur de données|
01168X0065/P|2|Profondeur relative|24/06/2005 00:00:00|4.22|6.98|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|25/06/2005 00:00:00|4.24|6.96|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|26/06/2005 00:00:00|4.22|6.98|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|27/06/2005 00:00:00|4.21|6.99|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|28/06/2005 00:00:00|4.23|6.97|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|29/06/2005 00:00:00|4.25|6.95|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|30/06/2005 00:00:00|4.26|6.94|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|01/07/2005 00:00:00|4.26|6.94|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|02/07/2005 00:00:00|4.27|6.93|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|03/07/2005 00:00:00|4.26|6.94|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
