Code national BSS|Code côte chronique|Côte chronique définie pour le point d'eau|Date de la mesure|Profondeur relative/repère de mesure|Côte NGF|Code continuité|Continuité|Code mode obtention|Mode obtention|Code qualification|Qualification de la mesure|Code statut de la mesure|Statut de la mesure|Code nature de la mesure|Nature de la mesure|Profondeur début site de mesure|Profondeur fin site de mesure|X_WGS84|Y_WGS84|Producteur de données|
01423X0044/F4|2|Profondeur relative|18/06/2005 00:00:00|6.82|3.18|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|19/06/2005 00:00:00|6.80|3.20|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|20/06/2005 00:00:00|6.77|3.23|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|21/06/2005 00:00:00|6.76|3.24|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|22/06/2005 00:00:00|6.77|3.23|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|23/06/2005 00:00:00|6.78|3.22|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|24/06/2005 00:00:00|6.79|3.21|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|25/06/2005 00:00:00|6.79|3.21|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|26/06/2005 00:00:00|6.82|3.18|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|27/06/2005 00:00:00|7.11|2.89|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|28/06/2005 00:00:00|7.41|2.59|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|29/06/2005 00:00:00|7.41|2.59|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|30/06/2005 00:00:00|7.39|2.61|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|01/07/2005 00:00:00|7.37|2.63|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|02/07/2005 00:00:00|7.36|2.64|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|03/07/2005 00:00:00|7.36|2.64|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|04/07/2005 00:00:00|7.33|2.67|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|05/07/2005 00:00:00|7.32|2.68|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|06/07/2005 00:00:00|7.30|2.70|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|07/07/2005 00:00:00|7.30|2.70|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|08/07/2005 00:00:00|7.30|2.70|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|09/07/2005 00:00:00|7.29|2.71|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|10/07/2005 00:00:00|7.29|2.71|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|11/07/2005 00:00:00|7.30|2.70|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|12/07/2005 00:00:00|7.30|2.70|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|13/07/2005 00:00:00|7.29|2.71|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|14/07/2005 00:00:00|7.29|2.71|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|15/07/2005 00:00:00|7.27|2.73|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|16/07/2005 00:00:00|7.26|2.74|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|17/07/2005 00:00:00|7.26|2.74|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|18/07/2005 00:00:00|7.23|2.77|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|19/07/2005 00:00:00|7.20|2.80|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|20/07/2005 00:00:00|7.21|2.79|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|21/07/2005 00:00:00|7.22|2.78|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|22/07/2005 00:00:00|7.22|2.78|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|23/07/2005 00:00:00|7.23|2.77|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|24/07/2005 00:00:00|7.25|2.75|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|25/07/2005 00:00:00|7.26|2.74|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|26/07/2005 00:00:00|7.30|2.70|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|27/07/2005 00:00:00|7.34|2.66|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|28/07/2005 00:00:00|7.39|2.61|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|29/07/2005 00:00:00|7.46|2.54|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|30/07/2005 00:00:00|7.46|2.54|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|31/07/2005 00:00:00|7.47|2.53|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|01/08/2005 00:00:00|7.49|2.51|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|02/08/2005 00:00:00|7.52|2.48|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|03/08/2005 00:00:00|7.54|2.46|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|04/08/2005 00:00:00|7.56|2.44|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
