Code national BSS|Code côte chronique|Côte chronique définie pour le point d'eau|Date de la mesure|Profondeur relative/repère de mesure|Côte NGF|Code continuité|Continuité|Code mode obtention|Mode obtention|Code qualification|Qualification de la mesure|Code statut de la mesure|Statut de la mesure|Code nature de la mesure|Nature de la mesure|Profondeur début site de mesure|Profondeur fin site de mesure|X_WGS84|Y_WGS84|Producteur de données|
01201X0108/S1|2|Profondeur relative|14/04/1980 00:00:00|6.40|31.07|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|19/05/1980 00:00:00|7.51|29.96|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|20/06/1980 00:00:00|8.10|29.37|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|22/07/1980 00:00:00|8.23|29.24|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|18/08/1980 00:00:00|8.56|28.91|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|12/09/1980 00:00:00|8.82|28.65|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|15/10/1980 00:00:00|8.81|28.66|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|14/11/1980 00:00:00|8.97|28.50|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|12/12/1980 00:00:00|9.09|28.38|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|13/01/1981 00:00:00|8.25|29.22|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|11/02/1981 00:00:00|7.05|30.42|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|17/03/1981 00:00:00|7.11|30.36|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|07/04/1981 00:00:00|7.30|30.17|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|12/05/1981 00:00:00|7.48|29.99|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|19/06/1981 00:00:00|6.40|31.07|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|15/07/1981 00:00:00|7.32|30.15|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|24/08/1981 00:00:00|8.35|29.12|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|11/09/1981 00:00:00|8.52|28.95|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|06/10/1981 00:00:00|8.52|28.95|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|13/11/1981 00:00:00|7.42|30.05|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|14/12/1981 00:00:00|8.05|29.42|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|14/01/1982 00:00:00|7.73|29.74|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|16/02/1982 00:00:00|6.15|31.32|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|16/03/1982 00:00:00|7.34|30.13|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|21/04/1982 00:00:00|7.88|29.59|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|17/05/1982 00:00:00|7.75|29.72|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|17/06/1982 00:00:00|8.06|29.41|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|07/07/1982 00:00:00|8.81|28.66|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|10/08/1982 00:00:00|8.52|28.95|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|09/09/1982 00:00:00|8.75|28.72|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|20/10/1982 00:00:00|8.51|28.96|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|16/11/1982 00:00:00|8.39|29.08|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|22/12/1982 00:00:00|7.88|29.59|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|18/01/1983 00:00:00|4.94|32.53|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|10/02/1983 00:00:00|6.34|31.13|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|22/03/1983 00:00:00|7.11|30.36|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|12/04/1983 00:00:00|7.03|30.44|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|16/05/1983 00:00:00|6.61|30.86|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|16/06/1983 00:00:00|6.82|30.65|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|11/07/1983 00:00:00|6.88|30.59|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|02/08/1983 00:00:00|7.01|30.46|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|12/09/1983 00:00:00|7.17|30.30|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|10/10/1983 00:00:00|7.01|30.46|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|07/11/1983 00:00:00|8.67|28.80|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|16/12/1983 00:00:00|8.42|29.05|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|17/01/1984 00:00:00|8.46|29.01|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|15/02/1984 00:00:00|8.31|29.16|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|16/03/1984 00:00:00|7.80|29.67|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|12/04/1984 00:00:00|7.63|29.84|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|18/05/1984 00:00:00|8.02|29.45|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|21/06/1984 00:00:00|8.07|29.40|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|11/07/1984 00:00:00|8.88|28.59|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|01/08/1984 00:00:00|8.94|28.53|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|05/09/1984 00:00:00|9.02|28.45|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|01/10/1984 00:00:00|8.85|28.62|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|16/11/1984 00:00:00|9.39|28.08|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|03/12/1984 00:00:00|9.19|28.28|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|15/01/1985 00:00:00|9.35|28.12|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
01201X0108/S1|2|Profondeur relative|11/02/1985 00:00:00|8.81|28.66|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-0.347446524144369|49.2586215453566|BRGM|
